Season,HomeTeam,AwayTeam,HomeTeamPopularity,AwayTeamPopularity
2019,Chelsea,Huddersfield,67.125,61.5
2019,Crystal Palace,Fulham,30.5,51
2019,Everton,Wolves,53.25,69.875
2019,Tottenham,Newcastle,52.375,72.25
2019,Leicester,Man United,46.625,50.125
2019,Man City,Arsenal,54.875,70.375
2019,West Ham,Liverpool,56.375,50.5
2019,Everton,Man City,56.875,32.875
2019,Brighton,Burnley,88.875,50.875
2019,Crystal Palace,West Ham,42.625,24.625
2019,Fulham,Man United,57.125,37.75
2019,Huddersfield,Arsenal,37.875,33.625
2019,Liverpool,Bournemouth,51.75,63.875
2019,Southampton,Cardiff,79.25,71.5
2019,Watford,Everton,62.25,30.125
2019,Man City,Chelsea,39.25,51.375
2019,Tottenham,Leicester,36.5,34.125
2019,Wolves,Newcastle,64.125,87.25
2019,Cardiff,Watford,87.75,57.875
2019,West Ham,Fulham,82.75,89
2019,Bournemouth,Wolves,95.625,58.875
2019,Burnley,Tottenham,79.625,87.125
2019,Leicester,Crystal Palace,89.625,38.625
2019,Newcastle,Huddersfield,94.25,88
2019,Arsenal,Southampton,48.875,93.375
2019,Man United,Liverpool,37.75,33.875
2019,Cardiff,Everton,72.375,75
2019,Huddersfield,Wolves,58,63.5
2019,Leicester,Brighton,63.125,90.125
2019,Newcastle,Burnley,72,26.875
2019,Arsenal,Bournemouth,51.125,63.875
2019,Chelsea,Tottenham,33,36
2019,Crystal Palace,Man United,38.875,26.75
2019,Liverpool,Watford,41.625,60.5
2019,Man City,West Ham,26.125,33.875
2019,Southampton,Fulham,49.75,38
