Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Squad_Home,Age_Home,Foreigners_Home,Total Market Value_Home,Average Market Value_Home,Squad_Away,Age_Away,Foreigners_Away,Total Market Value_Away,Average Market Value_Away
E0,2013-01-12,Norwich,Newcastle,0.0,0.0,D,0.0,0.0,D,A Taylor,12.0,9.0,3.0,4.0,5.0,6.0,5.0,4.0,0.0,1.0,0.0,0.0,2.2,3.6,3.4,2013,34,25.3,16,70650000.0,2080000.0,36,24.1,25,190250000.0,5280000.0
E0,2013-01-12,QPR,Tottenham,0.0,0.0,D,0.0,0.0,D,L Probert,4.0,16.0,1.0,8.0,10.0,7.0,2.0,6.0,1.0,1.0,0.0,0.0,4.5,3.8,1.85,2013,33,28.1,18,150000000.0,4550000.0,35,25.1,16,309530000.0,8840000.0
E0,2013-01-12,Reading,West Brom,3.0,2.0,H,0.0,1.0,A,K Friend,7.0,11.0,7.0,6.0,6.0,13.0,8.0,4.0,1.0,1.0,0.0,0.0,3.0,3.4,2.5,2013,31,25.6,22,44000000.0,1420000.0,29,25.7,21,83000000.0,2860000.0
E0,2013-01-12,Stoke,Chelsea,0.0,4.0,A,0.0,1.0,A,A Marriner,11.0,11.0,5.0,9.0,13.0,9.0,6.0,7.0,1.0,0.0,0.0,0.0,4.33,3.5,1.95,2013,29,27.6,16,99100000.0,3420000.0,31,25.3,22,408500000.0,13180000.0
E0,2013-01-12,Sunderland,West Ham,3.0,0.0,H,1.0,0.0,H,N Swarbrick,18.0,9.0,14.0,4.0,10.0,13.0,4.0,6.0,0.0,3.0,0.0,0.0,2.38,3.3,3.3,2013,31,25.4,18,127000000.0,4100000.0,34,25.1,18,114450000.0,3370000.0
E0,2013-01-13,Arsenal,Man City,0.0,2.0,A,0.0,2.0,A,M Dean,9.0,16.0,4.0,9.0,11.0,18.0,2.0,7.0,2.0,4.0,1.0,1.0,2.63,3.5,2.8,2013,36,23.8,29,293750000.0,8160000.0,38,24.0,27,510150000.0,13430000.0
E0,2013-01-13,Man United,Liverpool,2.0,1.0,H,1.0,0.0,H,H Webb,15.0,12.0,10.0,5.0,14.0,16.0,3.0,1.0,1.0,4.0,0.0,0.0,1.91,3.8,4.2,2013,36,24.1,22,444500000.0,12350000.0,38,22.8,19,275450000.0,7250000.0
E0,2013-01-16,Chelsea,Southampton,2.0,2.0,D,2.0,0.0,H,M Oliver,19.0,7.0,10.0,3.0,10.0,11.0,4.0,3.0,1.0,0.0,0.0,0.0,1.25,6.5,15.0,2013,31,25.3,22,408500000.0,13180000.0,37,24.3,16,68850000.0,1860000.0
E0,2013-01-19,Liverpool,Norwich,5.0,0.0,H,2.0,0.0,H,M Oliver,17.0,5.0,10.0,3.0,10.0,8.0,10.0,4.0,1.0,1.0,0.0,0.0,1.33,5.5,10.5,2013,38,22.8,19,275450000.0,7250000.0,34,25.3,16,70650000.0,2080000.0
E0,2013-01-19,Man City,Fulham,2.0,0.0,H,1.0,0.0,H,J Moss,20.0,3.0,11.0,0.0,12.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,1.25,6.5,14.0,2013,38,24.0,27,510150000.0,13430000.0,33,26.9,29,114500000.0,3470000.0
E0,2013-01-19,Newcastle,Reading,1.0,2.0,A,1.0,0.0,H,A Marriner,15.0,6.0,10.0,2.0,9.0,10.0,6.0,2.0,2.0,3.0,0.0,0.0,1.75,4.0,5.0,2013,36,24.1,25,190250000.0,5280000.0,31,25.6,22,44000000.0,1420000.0
E0,2013-01-19,Swansea,Stoke,3.0,1.0,H,0.0,0.0,D,M Dean,12.0,7.0,6.0,2.0,11.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,2.2,3.4,3.6,2013,29,25.9,25,88000000.0,3030000.0,29,27.6,16,99100000.0,3420000.0
E0,2013-01-19,West Brom,Aston Villa,2.0,2.0,D,0.0,2.0,A,L Probert,25.0,11.0,9.0,7.0,8.0,10.0,8.0,8.0,3.0,3.0,0.0,0.0,1.75,4.0,5.0,2013,29,25.7,21,83000000.0,2860000.0,31,24.1,19,101030000.0,3260000.0
E0,2013-01-19,West Ham,QPR,1.0,1.0,D,0.0,1.0,A,H Webb,22.0,9.0,13.0,6.0,6.0,11.0,12.0,2.0,1.0,0.0,0.0,0.0,2.1,3.5,3.75,2013,34,25.1,18,114450000.0,3370000.0,33,28.1,18,150000000.0,4550000.0
E0,2013-01-19,Wigan,Sunderland,2.0,3.0,A,1.0,3.0,A,A Taylor,20.0,10.0,11.0,5.0,10.0,16.0,9.0,0.0,3.0,2.0,0.0,0.0,2.15,3.4,3.8,2013,35,25.0,28,81500000.0,2330000.0,31,25.4,18,127000000.0,4100000.0
E0,2013-01-20,Chelsea,Arsenal,2.0,1.0,H,2.0,0.0,H,M Atkinson,13.0,12.0,8.0,8.0,10.0,11.0,3.0,9.0,2.0,1.0,0.0,0.0,1.91,3.6,4.0,2013,31,25.3,22,408500000.0,13180000.0,36,23.8,29,293750000.0,8160000.0
E0,2013-01-20,Tottenham,Man United,1.0,1.0,D,0.0,1.0,A,C Foy,23.0,6.0,18.0,4.0,7.0,14.0,9.0,4.0,1.0,4.0,0.0,0.0,2.9,3.6,2.5,2013,35,25.1,16,309530000.0,8840000.0,36,24.1,22,444500000.0,12350000.0
E0,2013-01-21,Southampton,Everton,0.0,0.0,D,0.0,0.0,D,N Swarbrick,14.0,10.0,11.0,7.0,14.0,11.0,10.0,6.0,2.0,1.0,0.0,0.0,3.6,3.5,2.05,2013,37,24.3,16,68850000.0,1860000.0,26,25.6,18,124800000.0,4800000.0
E0,2013-01-23,Arsenal,West Ham,5.0,1.0,H,1.0,1.0,D,A Marriner,23.0,7.0,17.0,5.0,9.0,10.0,13.0,5.0,0.0,1.0,0.0,0.0,1.44,4.75,8.0,2013,36,23.8,29,293750000.0,8160000.0,34,25.1,18,114450000.0,3370000.0
E0,2013-01-29,Aston Villa,Newcastle,1.0,2.0,A,0.0,2.0,A,M Dean,10.0,10.0,4.0,7.0,16.0,9.0,3.0,4.0,5.0,2.0,0.0,0.0,2.9,3.4,2.6,2013,31,24.1,19,101030000.0,3260000.0,36,24.1,25,190250000.0,5280000.0
E0,2013-01-29,QPR,Man City,0.0,0.0,D,0.0,0.0,D,P Dowd,5.0,15.0,3.0,7.0,9.0,9.0,2.0,10.0,2.0,2.0,0.0,0.0,7.5,4.5,1.5,2013,33,28.1,18,150000000.0,4550000.0,38,24.0,27,510150000.0,13430000.0
E0,2013-01-29,Stoke,Wigan,2.0,2.0,D,1.0,0.0,H,M Jones,9.0,11.0,4.0,6.0,12.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,2.2,3.3,3.75,2013,29,27.6,16,99100000.0,3420000.0,35,25.0,28,81500000.0,2330000.0
E0,2013-01-29,Sunderland,Swansea,0.0,0.0,D,0.0,0.0,D,A Marriner,4.0,18.0,2.0,8.0,11.0,11.0,3.0,4.0,1.0,2.0,0.0,0.0,2.5,3.4,3.0,2013,31,25.4,18,127000000.0,4100000.0,29,25.9,25,88000000.0,3030000.0
E0,2013-01-30,Arsenal,Liverpool,2.0,2.0,D,0.0,1.0,A,K Friend,14.0,10.0,6.0,5.0,9.0,11.0,8.0,6.0,3.0,1.0,0.0,0.0,2.4,3.5,3.1,2013,36,23.8,29,293750000.0,8160000.0,38,22.8,19,275450000.0,7250000.0
E0,2013-01-30,Everton,West Brom,2.0,1.0,H,2.0,0.0,H,M Oliver,11.0,7.0,4.0,4.0,9.0,14.0,5.0,2.0,0.0,2.0,0.0,0.0,1.6,4.1,6.5,2013,26,25.6,18,124800000.0,4800000.0,29,25.7,21,83000000.0,2860000.0
E0,2013-01-30,Fulham,West Ham,3.0,1.0,H,1.0,0.0,H,C Foy,13.0,8.0,6.0,4.0,8.0,9.0,2.0,8.0,2.0,0.0,0.0,0.0,2.2,3.5,3.5,2013,33,26.9,29,114500000.0,3470000.0,34,25.1,18,114450000.0,3370000.0
E0,2013-01-30,Man United,Southampton,2.0,1.0,H,2.0,1.0,H,L Mason,11.0,21.0,7.0,10.0,10.0,10.0,4.0,8.0,2.0,1.0,0.0,0.0,1.25,6.5,14.0,2013,36,24.1,22,444500000.0,12350000.0,37,24.3,16,68850000.0,1860000.0
E0,2013-01-30,Norwich,Tottenham,1.0,1.0,D,1.0,0.0,H,N Swarbrick,8.0,12.0,4.0,7.0,13.0,14.0,3.0,6.0,4.0,1.0,0.0,0.0,4.75,3.75,1.83,2013,34,25.3,16,70650000.0,2080000.0,35,25.1,16,309530000.0,8840000.0
E0,2013-01-30,Reading,Chelsea,2.0,2.0,D,0.0,1.0,A,M Halsey,5.0,14.0,2.0,5.0,8.0,20.0,0.0,6.0,1.0,2.0,0.0,0.0,7.5,4.5,1.5,2013,31,25.6,22,44000000.0,1420000.0,31,25.3,22,408500000.0,13180000.0
E0,2013-02-02,Arsenal,Stoke,1.0,0.0,H,0.0,0.0,D,C Foy,15.0,6.0,9.0,2.0,3.0,13.0,11.0,1.0,0.0,3.0,0.0,0.0,1.44,4.5,9.0,2013,36,23.8,29,293750000.0,8160000.0,29,27.6,16,99100000.0,3420000.0
E0,2013-02-02,Everton,Aston Villa,3.0,3.0,D,1.0,2.0,A,M Jones,22.0,8.0,13.0,4.0,6.0,23.0,15.0,2.0,1.0,4.0,0.0,0.0,1.4,5.0,9.0,2013,26,25.6,18,124800000.0,4800000.0,31,24.1,19,101030000.0,3260000.0
E0,2013-02-02,Fulham,Man United,0.0,1.0,A,0.0,0.0,D,K Friend,15.0,13.0,8.0,8.0,8.0,15.0,5.0,8.0,1.0,1.0,0.0,0.0,5.5,4.2,1.65,2013,33,26.9,29,114500000.0,3470000.0,36,24.1,22,444500000.0,12350000.0
E0,2013-02-02,Newcastle,Chelsea,3.0,2.0,H,1.0,0.0,H,H Webb,19.0,12.0,13.0,6.0,11.0,5.0,5.0,4.0,2.0,3.0,0.0,0.0,4.0,3.6,2.0,2013,36,24.1,25,190250000.0,5280000.0,31,25.3,22,408500000.0,13180000.0
E0,2013-02-02,QPR,Norwich,0.0,0.0,D,0.0,0.0,D,J Moss,15.0,14.0,7.0,9.0,6.0,20.0,10.0,8.0,2.0,5.0,0.0,0.0,1.95,3.6,4.33,2013,33,28.1,18,150000000.0,4550000.0,34,25.3,16,70650000.0,2080000.0
E0,2013-02-02,Reading,Sunderland,2.0,1.0,H,1.0,1.0,D,L Mason,9.0,10.0,5.0,6.0,12.0,15.0,6.0,8.0,1.0,3.0,0.0,0.0,2.5,3.4,3.0,2013,31,25.6,22,44000000.0,1420000.0,31,25.4,18,127000000.0,4100000.0
E0,2013-02-02,West Ham,Swansea,1.0,0.0,H,0.0,0.0,D,L Probert,18.0,11.0,9.0,7.0,7.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0,2.4,3.4,3.2,2013,34,25.1,18,114450000.0,3370000.0,29,25.9,25,88000000.0,3030000.0
E0,2013-02-02,Wigan,Southampton,2.0,2.0,D,1.0,0.0,H,A Marriner,5.0,15.0,3.0,7.0,6.0,16.0,8.0,5.0,0.0,2.0,0.0,0.0,2.2,3.5,3.5,2013,35,25.0,28,81500000.0,2330000.0,37,24.3,16,68850000.0,1860000.0
E0,2013-02-03,Man City,Liverpool,2.0,2.0,D,1.0,1.0,D,A Taylor,9.0,21.0,5.0,12.0,14.0,7.0,9.0,10.0,2.0,4.0,0.0,0.0,1.83,3.9,4.5,2013,38,24.0,27,510150000.0,13430000.0,38,22.8,19,275450000.0,7250000.0
E0,2013-02-03,West Brom,Tottenham,0.0,1.0,A,0.0,0.0,D,M Clattenburg,4.0,21.0,3.0,13.0,9.0,9.0,2.0,17.0,1.0,0.0,1.0,0.0,3.6,3.4,2.2,2013,29,25.7,21,83000000.0,2860000.0,35,25.1,16,309530000.0,8840000.0
E0,2013-02-09,Chelsea,Wigan,4.0,1.0,H,1.0,0.0,H,M Dean,25.0,13.0,17.0,10.0,9.0,13.0,10.0,6.0,1.0,2.0,0.0,0.0,1.36,5.5,9.5,2013,31,25.3,22,408500000.0,13180000.0,35,25.0,28,81500000.0,2330000.0
E0,2013-02-09,Norwich,Fulham,0.0,0.0,D,0.0,0.0,D,H Webb,15.0,7.0,8.0,5.0,10.0,16.0,3.0,4.0,2.0,2.0,0.0,0.0,2.3,3.4,3.4,2013,34,25.3,16,70650000.0,2080000.0,33,26.9,29,114500000.0,3470000.0
E0,2013-02-09,Southampton,Man City,3.0,1.0,H,2.0,1.0,H,M Atkinson,13.0,7.0,7.0,4.0,9.0,13.0,6.0,6.0,1.0,2.0,0.0,0.0,5.75,4.0,1.67,2013,37,24.3,16,68850000.0,1860000.0,38,24.0,27,510150000.0,13430000.0
E0,2013-02-09,Stoke,Reading,2.0,1.0,H,0.0,0.0,D,M Oliver,13.0,5.0,10.0,4.0,7.0,4.0,11.0,3.0,2.0,0.0,0.0,0.0,1.91,3.5,4.6,2013,29,27.6,16,99100000.0,3420000.0,31,25.6,22,44000000.0,1420000.0
E0,2013-02-09,Sunderland,Arsenal,0.0,1.0,A,0.0,1.0,A,A Taylor,12.0,18.0,7.0,9.0,6.0,13.0,11.0,2.0,3.0,2.0,0.0,1.0,4.5,3.6,1.91,2013,31,25.4,18,127000000.0,4100000.0,36,23.8,29,293750000.0,8160000.0
E0,2013-02-09,Swansea,QPR,4.0,1.0,H,2.0,0.0,H,N Swarbrick,13.0,14.0,12.0,8.0,10.0,9.0,5.0,2.0,1.0,3.0,0.0,0.0,1.83,3.75,4.75,2013,29,25.9,25,88000000.0,3030000.0,33,28.1,18,150000000.0,4550000.0
E0,2013-02-09,Tottenham,Newcastle,2.0,1.0,H,1.0,1.0,D,P Dowd,16.0,9.0,9.0,7.0,5.0,11.0,11.0,5.0,0.0,2.0,0.0,0.0,1.67,4.0,5.75,2013,35,25.1,16,309530000.0,8840000.0,36,24.1,25,190250000.0,5280000.0
E0,2013-02-10,Aston Villa,West Ham,2.0,1.0,H,0.0,0.0,D,M Clattenburg,7.0,13.0,2.0,7.0,15.0,12.0,4.0,10.0,3.0,2.0,0.0,0.0,2.63,3.4,2.88,2013,31,24.1,19,101030000.0,3260000.0,34,25.1,18,114450000.0,3370000.0
E0,2013-02-10,Man United,Everton,2.0,0.0,H,2.0,0.0,H,M Halsey,10.0,9.0,6.0,8.0,12.0,9.0,7.0,6.0,0.0,2.0,0.0,0.0,1.75,3.9,5.0,2013,36,24.1,22,444500000.0,12350000.0,26,25.6,18,124800000.0,4800000.0
E0,2013-02-11,Liverpool,West Brom,0.0,2.0,A,0.0,0.0,D,J Moss,23.0,4.0,14.0,3.0,9.0,9.0,13.0,5.0,1.0,4.0,0.0,0.0,1.4,5.0,9.0,2013,38,22.8,19,275450000.0,7250000.0,29,25.7,21,83000000.0,2860000.0
E0,2013-02-17,Liverpool,Swansea,5.0,0.0,H,1.0,0.0,H,H Webb,33.0,4.0,18.0,3.0,6.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,1.57,4.4,6.0,2013,38,22.8,19,275450000.0,7250000.0,29,25.9,25,88000000.0,3030000.0
E0,2013-02-23,Arsenal,Aston Villa,2.0,1.0,H,1.0,0.0,H,M Atkinson,24.0,5.0,14.0,3.0,7.0,12.0,12.0,3.0,1.0,2.0,0.0,0.0,1.33,5.5,11.0,2013,36,23.8,29,293750000.0,8160000.0,31,24.1,19,101030000.0,3260000.0
E0,2013-02-23,Fulham,Stoke,1.0,0.0,H,1.0,0.0,H,L Probert,20.0,7.0,9.0,2.0,4.0,9.0,9.0,4.0,1.0,3.0,0.0,0.0,2.2,3.3,3.75,2013,33,26.9,29,114500000.0,3470000.0,29,27.6,16,99100000.0,3420000.0
E0,2013-02-23,Norwich,Everton,2.0,1.0,H,0.0,1.0,A,L Mason,10.0,11.0,9.0,5.0,15.0,10.0,7.0,5.0,1.0,1.0,0.0,0.0,3.8,3.5,2.1,2013,34,25.3,16,70650000.0,2080000.0,26,25.6,18,124800000.0,4800000.0
E0,2013-02-23,QPR,Man United,0.0,2.0,A,0.0,1.0,A,A Taylor,12.0,13.0,5.0,8.0,10.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,4.33,1.53,2013,33,28.1,18,150000000.0,4550000.0,36,24.1,22,444500000.0,12350000.0
E0,2013-02-23,Reading,Wigan,0.0,3.0,A,0.0,2.0,A,P Dowd,7.0,14.0,1.0,8.0,9.0,11.0,2.0,9.0,1.0,1.0,1.0,0.0,2.63,3.4,2.88,2013,31,25.6,22,44000000.0,1420000.0,35,25.0,28,81500000.0,2330000.0
E0,2013-02-23,West Brom,Sunderland,2.0,1.0,H,1.0,0.0,H,R East,17.0,10.0,7.0,6.0,13.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0,2.05,3.5,4.0,2013,29,25.7,21,83000000.0,2860000.0,31,25.4,18,127000000.0,4100000.0
E0,2013-02-24,Man City,Chelsea,2.0,0.0,H,0.0,0.0,D,A Marriner,15.0,4.0,11.0,1.0,19.0,5.0,6.0,6.0,3.0,1.0,0.0,0.0,1.95,3.6,4.33,2013,38,24.0,27,510150000.0,13430000.0,31,25.3,22,408500000.0,13180000.0
E0,2013-02-24,Newcastle,Southampton,4.0,2.0,H,2.0,1.0,H,C Foy,11.0,11.0,5.0,7.0,12.0,12.0,7.0,3.0,0.0,4.0,0.0,0.0,2.2,3.5,3.2,2013,36,24.1,25,190250000.0,5280000.0,37,24.3,16,68850000.0,1860000.0
E0,2013-02-25,West Ham,Tottenham,2.0,3.0,A,1.0,1.0,D,H Webb,8.0,25.0,6.0,16.0,12.0,7.0,6.0,12.0,4.0,1.0,0.0,0.0,3.6,3.5,2.15,2013,34,25.1,18,114450000.0,3370000.0,35,25.1,16,309530000.0,8840000.0
E0,2013-03-02,Chelsea,West Brom,1.0,0.0,H,1.0,0.0,H,K Friend,25.0,8.0,19.0,4.0,12.0,16.0,9.0,7.0,1.0,2.0,0.0,0.0,1.4,5.0,9.0,2013,31,25.3,22,408500000.0,13180000.0,29,25.7,21,83000000.0,2860000.0
E0,2013-03-02,Everton,Reading,3.0,1.0,H,1.0,0.0,H,A Taylor,18.0,12.0,12.0,6.0,8.0,8.0,9.0,10.0,1.0,1.0,0.0,0.0,1.38,5.0,10.0,2013,26,25.6,18,124800000.0,4800000.0,31,25.6,22,44000000.0,1420000.0
E0,2013-03-02,Man United,Norwich,4.0,0.0,H,1.0,0.0,H,N Swarbrick,13.0,1.0,10.0,1.0,5.0,15.0,7.0,3.0,0.0,4.0,0.0,0.0,1.33,5.5,11.0,2013,36,24.1,22,444500000.0,12350000.0,34,25.3,16,70650000.0,2080000.0
E0,2013-03-02,Southampton,QPR,1.0,2.0,A,1.0,1.0,D,H Webb,17.0,5.0,9.0,3.0,7.0,15.0,6.0,3.0,1.0,3.0,0.0,0.0,1.85,3.8,4.5,2013,37,24.3,16,68850000.0,1860000.0,33,28.1,18,150000000.0,4550000.0
E0,2013-03-02,Stoke,West Ham,0.0,1.0,A,0.0,1.0,A,J Moss,10.0,10.0,2.0,7.0,12.0,12.0,4.0,2.0,1.0,2.0,0.0,0.0,2.15,3.25,4.0,2013,29,27.6,16,99100000.0,3420000.0,34,25.1,18,114450000.0,3370000.0
E0,2013-03-02,Sunderland,Fulham,2.0,2.0,D,1.0,2.0,A,M Halsey,12.0,7.0,6.0,4.0,9.0,14.0,7.0,3.0,1.0,3.0,0.0,0.0,2.4,3.3,3.3,2013,31,25.4,18,127000000.0,4100000.0,33,26.9,29,114500000.0,3470000.0
E0,2013-03-02,Swansea,Newcastle,1.0,0.0,H,0.0,0.0,D,C Pawson,10.0,14.0,7.0,7.0,9.0,17.0,7.0,7.0,0.0,2.0,0.0,0.0,2.1,3.6,3.75,2013,29,25.9,25,88000000.0,3030000.0,36,24.1,25,190250000.0,5280000.0
E0,2013-03-02,Wigan,Liverpool,0.0,4.0,A,0.0,3.0,A,M Atkinson,15.0,8.0,11.0,7.0,11.0,15.0,4.0,3.0,2.0,2.0,0.0,0.0,4.5,3.75,1.85,2013,35,25.0,28,81500000.0,2330000.0,38,22.8,19,275450000.0,7250000.0
E0,2013-03-03,Tottenham,Arsenal,2.0,1.0,H,2.0,0.0,H,M Clattenburg,11.0,10.0,5.0,6.0,17.0,13.0,4.0,6.0,3.0,1.0,0.0,0.0,2.3,3.6,3.25,2013,35,25.1,16,309530000.0,8840000.0,36,23.8,29,293750000.0,8160000.0
E0,2013-03-04,Aston Villa,Man City,0.0,1.0,A,0.0,1.0,A,M Dean,10.0,20.0,5.0,12.0,10.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,7.5,4.5,1.44,2013,31,24.1,19,101030000.0,3260000.0,38,24.0,27,510150000.0,13430000.0
E0,2013-03-09,Norwich,Southampton,0.0,0.0,D,0.0,0.0,D,M Clattenburg,3.0,15.0,2.0,7.0,9.0,10.0,1.0,7.0,2.0,3.0,0.0,0.0,2.5,3.4,3.0,2013,34,25.3,16,70650000.0,2080000.0,37,24.3,16,68850000.0,1860000.0
E0,2013-03-09,QPR,Sunderland,3.0,1.0,H,1.0,1.0,D,M Jones,15.0,7.0,8.0,3.0,4.0,19.0,4.0,5.0,0.0,2.0,0.0,0.0,2.25,3.4,3.5,2013,33,28.1,18,150000000.0,4550000.0,31,25.4,18,127000000.0,4100000.0
E0,2013-03-09,Reading,Aston Villa,1.0,2.0,A,1.0,2.0,A,J Moss,10.0,18.0,4.0,7.0,8.0,7.0,6.0,1.0,2.0,3.0,0.0,0.0,2.45,3.4,3.1,2013,31,25.6,22,44000000.0,1420000.0,31,24.1,19,101030000.0,3260000.0
E0,2013-03-09,West Brom,Swansea,2.0,1.0,H,1.0,1.0,D,L Mason,12.0,9.0,6.0,4.0,9.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,2.45,3.3,3.2,2013,29,25.7,21,83000000.0,2860000.0,29,25.9,25,88000000.0,3030000.0
E0,2013-03-10,Liverpool,Tottenham,3.0,2.0,H,1.0,1.0,D,M Oliver,10.0,15.0,4.0,9.0,9.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,1.95,3.8,4.0,2013,38,22.8,19,275450000.0,7250000.0,35,25.1,16,309530000.0,8840000.0
E0,2013-03-10,Newcastle,Stoke,2.0,1.0,H,0.0,0.0,D,A Marriner,14.0,7.0,6.0,4.0,10.0,12.0,14.0,4.0,1.0,1.0,0.0,0.0,1.83,3.7,4.8,2013,36,24.1,25,190250000.0,5280000.0,29,27.6,16,99100000.0,3420000.0
E0,2013-03-16,Aston Villa,QPR,3.0,2.0,H,1.0,1.0,D,K Friend,10.0,18.0,6.0,11.0,16.0,10.0,9.0,6.0,3.0,2.0,0.0,0.0,2.3,3.4,3.4,2013,31,24.1,19,101030000.0,3260000.0,33,28.1,18,150000000.0,4550000.0
E0,2013-03-16,Everton,Man City,2.0,0.0,H,1.0,0.0,H,L Probert,11.0,17.0,5.0,11.0,15.0,10.0,13.0,6.0,4.0,3.0,1.0,0.0,3.9,3.6,2.05,2013,26,25.6,18,124800000.0,4800000.0,38,24.0,27,510150000.0,13430000.0
E0,2013-03-16,Man United,Reading,1.0,0.0,H,1.0,0.0,H,L Mason,17.0,5.0,8.0,1.0,5.0,16.0,5.0,4.0,0.0,2.0,0.0,0.0,1.17,9.0,19.0,2013,36,24.1,22,444500000.0,12350000.0,31,25.6,22,44000000.0,1420000.0
E0,2013-03-16,Southampton,Liverpool,3.0,1.0,H,2.0,1.0,H,P Dowd,17.0,8.0,12.0,6.0,10.0,10.0,7.0,5.0,0.0,1.0,0.0,0.0,4.2,3.8,1.91,2013,37,24.3,16,68850000.0,1860000.0,38,22.8,19,275450000.0,7250000.0
E0,2013-03-16,Stoke,West Brom,0.0,0.0,D,0.0,0.0,D,M Dean,13.0,9.0,5.0,5.0,15.0,11.0,7.0,1.0,2.0,2.0,0.0,0.0,2.5,3.3,3.1,2013,29,27.6,16,99100000.0,3420000.0,29,25.7,21,83000000.0,2860000.0
E0,2013-03-16,Swansea,Arsenal,0.0,2.0,A,0.0,0.0,D,J Moss,9.0,15.0,2.0,11.0,2.0,7.0,3.0,7.0,1.0,1.0,0.0,0.0,3.4,3.5,2.25,2013,29,25.9,25,88000000.0,3030000.0,36,23.8,29,293750000.0,8160000.0
E0,2013-03-17,Chelsea,West Ham,2.0,0.0,H,1.0,0.0,H,M Oliver,24.0,15.0,14.0,9.0,5.0,14.0,5.0,5.0,0.0,2.0,0.0,0.0,1.4,5.0,9.0,2013,31,25.3,22,408500000.0,13180000.0,34,25.1,18,114450000.0,3370000.0
E0,2013-03-17,Sunderland,Norwich,1.0,1.0,D,1.0,1.0,D,C Foy,16.0,7.0,8.0,3.0,11.0,11.0,5.0,9.0,1.0,3.0,0.0,1.0,2.05,3.5,4.0,2013,31,25.4,18,127000000.0,4100000.0,34,25.3,16,70650000.0,2080000.0
E0,2013-03-17,Tottenham,Fulham,0.0,1.0,A,0.0,0.0,D,M Jones,12.0,6.0,6.0,2.0,10.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.5,4.5,7.5,2013,35,25.1,16,309530000.0,8840000.0,33,26.9,29,114500000.0,3470000.0
E0,2013-03-17,Wigan,Newcastle,2.0,1.0,H,1.0,0.0,H,M Halsey,13.0,9.0,10.0,4.0,7.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,2.3,3.4,3.4,2013,35,25.0,28,81500000.0,2330000.0,36,24.1,25,190250000.0,5280000.0
E0,2013-03-30,Arsenal,Reading,4.0,1.0,H,1.0,0.0,H,C Foy,23.0,4.0,14.0,2.0,9.0,14.0,11.0,3.0,0.0,1.0,0.0,0.0,1.25,6.5,15.0,2013,36,23.8,29,293750000.0,8160000.0,31,25.6,22,44000000.0,1420000.0
E0,2013-03-30,Everton,Stoke,1.0,0.0,H,1.0,0.0,H,M Jones,15.0,10.0,9.0,5.0,13.0,18.0,4.0,3.0,1.0,3.0,0.0,0.0,1.57,3.9,7.5,2013,26,25.6,18,124800000.0,4800000.0,29,27.6,16,99100000.0,3420000.0
E0,2013-03-30,Man City,Newcastle,4.0,0.0,H,2.0,0.0,H,N Swarbrick,19.0,5.0,11.0,1.0,6.0,8.0,9.0,2.0,0.0,2.0,0.0,0.0,1.33,5.5,11.0,2013,38,24.0,27,510150000.0,13430000.0,36,24.1,25,190250000.0,5280000.0
E0,2013-03-30,Southampton,Chelsea,2.0,1.0,H,2.0,1.0,H,J Moss,13.0,7.0,8.0,4.0,12.0,6.0,7.0,7.0,2.0,1.0,0.0,0.0,3.5,3.5,2.2,2013,37,24.3,16,68850000.0,1860000.0,31,25.3,22,408500000.0,13180000.0
E0,2013-03-30,Sunderland,Man United,0.0,1.0,A,0.0,1.0,A,K Friend,9.0,10.0,4.0,6.0,11.0,9.0,3.0,6.0,3.0,1.0,0.0,0.0,6.0,4.0,1.65,2013,31,25.4,18,127000000.0,4100000.0,36,24.1,22,444500000.0,12350000.0
E0,2013-03-30,Swansea,Tottenham,1.0,2.0,A,0.0,2.0,A,A Taylor,11.0,9.0,3.0,7.0,5.0,10.0,5.0,2.0,2.0,4.0,0.0,0.0,3.4,3.4,2.3,2013,29,25.9,25,88000000.0,3030000.0,35,25.1,16,309530000.0,8840000.0
E0,2013-03-30,West Ham,West Brom,3.0,1.0,H,2.0,0.0,H,A Marriner,14.0,17.0,8.0,11.0,10.0,13.0,5.0,3.0,1.0,1.0,0.0,1.0,2.3,3.4,3.4,2013,34,25.1,18,114450000.0,3370000.0,29,25.7,21,83000000.0,2860000.0
